Order ID, Amount , Profit ,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month
B-26726,"$7,213 ",$508 ,19,Electronics,Electronic Games,Debit Card,29-Nov-21,Lynn Reynolds,Ohio,Cincinnati,2021-11
B-26726,"$3,176 ",$586 ,9,Furniture,Tables,EMI,17-Aug-23,Brandon Hughes,Texas,Dallas,2023-08
B-26726,"$3,176 ",$586 ,9,Furniture,Tables,EMI,29-Nov-21,Lynn Reynolds,Ohio,Cincinnati,2021-11
B-26136,"$9,144 ","$2,220 ",18,Office Supplies,Binders,Credit Card,13-Jun-21,Ronald Good,Florida,Miami,2021-06
B-26098,"$4,146 ",$865 ,19,Furniture,Tables,EMI,04-Jul-22,Kyle Baker,Texas,Houston,2022-07
B-26098,"$3,793 ",$875 ,7,Furniture,Tables,EMI,04-Jul-22,Kyle Baker,Texas,Houston,2022-07
B-25430,"$7,169 ","$2,385 ",11,Furniture,Sofas,COD,27-Jun-21,Michael Rivera,California,Los Angeles,2021-06
B-25430,"$4,046 ",$417 ,18,Furniture,Chairs,Credit Card,27-Jun-21,Michael Rivera,California,Los Angeles,2021-06
B-25266,"$4,164 ",$905 ,11,Electronics,Phones,COD,04-Dec-23,Lori Adkins,California,San Diego,2023-12
B-25266,"$5,389 ","$2,196 ",5,Furniture,Tables,UPI,04-Dec-23,Lori Adkins,California,San Diego,2023-12
B-25283,"$5,448 ","$2,204 ",5,Furniture,Sofas,COD,09-Aug-22,Luis Warner,New York,New York City,2022-08
B-25227,"$4,115 ","$1,285 ",1,Furniture,Sofas,UPI,08-Apr-20,Donald Perry,Florida,Orlando,2020-04
B-25227,"$4,761 ","$2,231 ",12,Furniture,Tables,UPI,08-Apr-20,Donald Perry,Florida,Orlando,2020-04
B-25669,"$5,899 ","$2,264 ",6,Office Supplies,Binders,EMI,20-Oct-23,Adam Stevens,New York,Buffalo,2023-10
B-25064,"$6,109 ","$3,040 ",9,Furniture,Chairs,EMI,10-Feb-22,Kimberly Johnson,New York,Buffalo,2022-02
B-25064,"$6,109 ","$3,040 ",9,Furniture,Chairs,EMI,05-Oct-23,Kelly Jones,New York,Rochester,2023-10
B-25064,"$4,628 ","$1,491 ",17,Electronics,Electronic Games,UPI,10-Feb-22,Kimberly Johnson,New York,Buffalo,2022-02
B-25064,"$4,628 ","$1,491 ",17,Electronics,Electronic Games,UPI,05-Oct-23,Kelly Jones,New York,Rochester,2023-10
B-26268,"$4,369 ",$584 ,13,Office Supplies,Pens,Credit Card,22-Sep-22,Ashley Petty,Illinois,Peoria,2022-09
B-26268,"$4,369 ",$584 ,13,Office Supplies,Pens,Credit Card,03-Apr-21,Crystal Ross,Texas,Austin,2021-04
B-25456,"$5,632 ","$2,358 ",20,Furniture,Sofas,Credit Card,03-May-21,Alexis Duffy,California,Los Angeles,2021-05
B-25456,"$5,632 ","$2,358 ",20,Furniture,Sofas,Credit Card,11-Feb-24,Stephanie Sanchez,Florida,Miami,2024-02
B-25456,"$5,632 ","$2,358 ",20,Furniture,Sofas,Credit Card,04-Feb-25,Reginald Espinoza,Ohio,Cleveland,2025-02
B-25495,"$7,519 ",$402 ,14,Office Supplies,Paper,UPI,12-Oct-22,Sandra Hicks,California,San Diego,2022-10
B-25495,"$1,564 ",$674 ,13,Electronics,Electronic Games,Debit Card,12-Oct-22,Sandra Hicks,California,San Diego,2022-10
B-26552,"$2,804 ",$936 ,10,Electronics,Electronic Games,Credit Card,06-Feb-22,Olivia Orozco,Texas,Austin,2022-02
B-26552,"$2,804 ",$936 ,10,Electronics,Electronic Games,Credit Card,09-Nov-20,Larry Moore,Florida,Tampa,2020-11
B-26552,"$2,804 ",$936 ,10,Electronics,Electronic Games,Credit Card,03-May-23,Mrs. Rachel Cannon DDS,Florida,Tampa,2023-05
B-25203,"$2,321 ",$505 ,6,Furniture,Chairs,EMI,04-Oct-22,Daniel Flowers,Illinois,Springfield,2022-10
B-25462,"$5,730 ",$482 ,6,Electronics,Laptops,COD,21-Aug-24,Randy Acosta,Florida,Tampa,2024-08
B-26145,"$7,441 ",$867 ,12,Furniture,Sofas,COD,20-Nov-21,Deborah Williams,Illinois,Chicago,2021-11
B-26145,"$7,441 ",$867 ,12,Furniture,Sofas,COD,13-May-20,Robert Michael,Texas,Austin,2020-05
B-25552,"$1,732 ",$766 ,7,Office Supplies,Binders,UPI,28-Feb-23,Danny Ramirez,New York,New York City,2023-02
B-25552,"$8,788 ","$3,944 ",19,Office Supplies,Paper,EMI,28-Feb-23,Danny Ramirez,New York,New York City,2023-02
B-26069,$838 ,$271 ,11,Office Supplies,Markers,EMI,21-Jan-21,Stephen Baker,Ohio,Columbus,2021-01
B-26069,$838 ,$271 ,11,Office Supplies,Markers,EMI,28-Feb-22,Jeffrey Wilcox,Illinois,Peoria,2022-02
B-26069,"$3,577 ",$699 ,2,Furniture,Tables,UPI,21-Jan-21,Stephen Baker,Ohio,Columbus,2021-01
B-26069,"$3,577 ",$699 ,2,Furniture,Tables,UPI,28-Feb-22,Jeffrey Wilcox,Illinois,Peoria,2022-02
B-25120,"$7,122 ","$1,836 ",6,Electronics,Phones,Debit Card,25-Apr-24,James Clarke,Texas,Dallas,2024-04
B-25120,"$7,122 ","$1,836 ",6,Electronics,Phones,Debit Card,10-Mar-23,Julia Gallagher,Texas,Houston,2023-03
B-25120,"$7,122 ","$1,836 ",6,Electronics,Phones,Debit Card,10-Jul-23,Ronald Frey Jr.,New York,New York City,2023-07
B-25120,"$7,327 ","$2,596 ",15,Office Supplies,Markers,Credit Card,25-Apr-24,James Clarke,Texas,Dallas,2024-04
B-25120,"$7,327 ","$2,596 ",15,Office Supplies,Markers,Credit Card,10-Mar-23,Julia Gallagher,Texas,Houston,2023-03
B-25120,"$7,327 ","$2,596 ",15,Office Supplies,Markers,Credit Card,10-Jul-23,Ronald Frey Jr.,New York,New York City,2023-07
B-26146,"$2,239 ","$1,094 ",18,Electronics,Printers,COD,28-Jul-24,Megan Charles,Florida,Tampa,2024-07
B-26146,"$4,932 ","$1,153 ",1,Office Supplies,Markers,COD,28-Jul-24,Megan Charles,Florida,Tampa,2024-07
B-25549,"$4,609 ","$1,084 ",8,Electronics,Printers,UPI,30-Jul-23,Amy Duran MD,Florida,Orlando,2023-07
B-25549,"$2,328 ",$788 ,4,Office Supplies,Paper,UPI,30-Jul-23,Amy Duran MD,Florida,Orlando,2023-07
B-25549,"$4,734 ",$958 ,7,Electronics,Printers,Debit Card,30-Jul-23,Amy Duran MD,Florida,Orlando,2023-07
B-25488,"$1,388 ",$345 ,5,Furniture,Sofas,UPI,05-Oct-24,Christopher Thomas,New York,New York City,2024-10
B-25488,"$8,555 ","$1,638 ",8,Electronics,Laptops,Credit Card,05-Oct-24,Christopher Thomas,New York,New York City,2024-10
B-26885,"$9,024 ",$730 ,4,Furniture,Tables,Credit Card,20-Feb-24,Peter Castro,Texas,Dallas,2024-02
B-26885,"$2,468 ",$418 ,4,Electronics,Laptops,Credit Card,20-Feb-24,Peter Castro,Texas,Dallas,2024-02
B-25703,"$9,438 ","$1,801 ",4,Electronics,Electronic Games,COD,19-Apr-23,Steven Acosta,Florida,Orlando,2023-04
B-25703,"$9,438 ","$1,801 ",4,Electronics,Electronic Games,COD,29-Oct-23,Lindsay Jackson,Texas,Austin,2023-10
B-25809,"$2,685 ",$379 ,18,Electronics,Phones,UPI,08-Mar-22,Kelly Smith,Ohio,Cleveland,2022-03
B-25809,"$2,685 ",$379 ,18,Electronics,Phones,UPI,08-Dec-22,Sabrina Hartman,Florida,Tampa,2022-12
B-25809,"$9,916 ","$4,602 ",14,Furniture,Chairs,UPI,08-Mar-22,Kelly Smith,Ohio,Cleveland,2022-03
B-25809,"$9,916 ","$4,602 ",14,Furniture,Chairs,UPI,08-Dec-22,Sabrina Hartman,Florida,Tampa,2022-12
B-25809,"$6,184 ",$50 ,14,Electronics,Electronic Games,Credit Card,08-Mar-22,Kelly Smith,Ohio,Cleveland,2022-03
B-25809,"$6,184 ",$50 ,14,Electronics,Electronic Games,Credit Card,08-Dec-22,Sabrina Hartman,Florida,Tampa,2022-12
B-25809,"$4,548 ","$2,135 ",8,Office Supplies,Markers,Debit Card,08-Mar-22,Kelly Smith,Ohio,Cleveland,2022-03
B-25809,"$4,548 ","$2,135 ",8,Office Supplies,Markers,Debit Card,08-Dec-22,Sabrina Hartman,Florida,Tampa,2022-12
B-25477,"$7,195 ","$1,665 ",7,Office Supplies,Markers,COD,27-Jul-24,Cynthia Smith,New York,Rochester,2024-07
B-25477,"$7,195 ","$1,665 ",7,Office Supplies,Markers,COD,05-Jul-22,Olivia Dickerson,New York,Buffalo,2022-07
B-26018,"$3,098 ",$957 ,18,Furniture,Bookcases,COD,04-Jul-24,Whitney Stout,Texas,Austin,2024-07
B-25329,"$5,412 ","$1,192 ",18,Furniture,Tables,Credit Card,28-Feb-24,Stephanie Flores,California,San Diego,2024-02
B-25329,"$5,412 ","$1,192 ",18,Furniture,Tables,Credit Card,03-Jan-25,Gregory English,California,Los Angeles,2025-01
B-25182,"$1,397 ",$686 ,11,Furniture,Chairs,Credit Card,07-Dec-21,Natalie Maxwell,New York,New York City,2021-12
B-25492,"$9,279 ",$552 ,14,Furniture,Chairs,EMI,14-Dec-21,Tina Blake,New York,Buffalo,2021-12
B-25492,"$9,279 ",$552 ,14,Furniture,Chairs,EMI,30-Nov-20,Clarence Cooke,California,San Francisco,2020-11
B-25492,"$2,596 ","$1,003 ",19,Office Supplies,Paper,Credit Card,14-Dec-21,Tina Blake,New York,Buffalo,2021-12
B-25492,"$2,596 ","$1,003 ",19,Office Supplies,Paper,Credit Card,30-Nov-20,Clarence Cooke,California,San Francisco,2020-11
B-25517,"$6,732 ",$911 ,19,Furniture,Bookcases,EMI,29-Dec-21,Tamara Guzman,New York,Buffalo,2021-12
B-25517,"$4,495 ","$1,408 ",14,Office Supplies,Pens,EMI,29-Dec-21,Tamara Guzman,New York,Buffalo,2021-12
B-25200,"$9,653 ","$2,471 ",6,Office Supplies,Paper,UPI,08-Jul-24,Marissa Hartman,New York,Buffalo,2024-07
B-26009,"$8,945 ","$1,728 ",10,Furniture,Tables,UPI,10-Feb-21,Sara Garcia,Illinois,Peoria,2021-02
B-26580,"$4,007 ",$201 ,13,Furniture,Bookcases,COD,21-Oct-20,Kathryn Rogers,Ohio,Columbus,2020-10
B-26580,"$4,007 ",$201 ,13,Furniture,Bookcases,COD,17-Apr-23,Kyle Dickson,Texas,Dallas,2023-04
B-25679,$810 ,$231 ,18,Furniture,Bookcases,EMI,21-Oct-20,Jacob Decker,Florida,Tampa,2020-10
B-26034,"$9,789 ","$2,071 ",18,Furniture,Bookcases,Debit Card,28-Dec-23,Aaron Johnson,New York,Rochester,2023-12
B-26034,"$9,229 ","$4,090 ",8,Electronics,Electronic Games,COD,28-Dec-23,Aaron Johnson,New York,Rochester,2023-12
B-25148,"$8,141 ","$3,968 ",18,Office Supplies,Markers,Debit Card,23-Dec-22,William Morse,New York,Rochester,2022-12
B-25148,"$8,141 ","$3,968 ",18,Office Supplies,Markers,Debit Card,10-Aug-22,Carrie Smith,Illinois,Peoria,2022-08
B-25148,"$1,067 ",$251 ,14,Furniture,Sofas,EMI,23-Dec-22,William Morse,New York,Rochester,2022-12
B-25148,"$1,067 ",$251 ,14,Furniture,Sofas,EMI,10-Aug-22,Carrie Smith,Illinois,Peoria,2022-08
B-25830,"$3,839 ","$1,415 ",10,Office Supplies,Binders,UPI,17-Oct-23,Vincent Roth,California,Los Angeles,2023-10
B-25830,"$3,839 ","$1,415 ",10,Office Supplies,Binders,UPI,28-Feb-22,Andrew Benson,Florida,Orlando,2022-02
B-25762,"$2,858 ",$482 ,13,Electronics,Electronic Games,COD,24-May-24,Jason Wilson,Texas,Austin,2024-05
B-26794,"$2,137 ",$638 ,12,Furniture,Bookcases,Debit Card,02-Oct-20,Colin Patterson,New York,New York City,2020-10
B-26794,"$2,831 ","$1,289 ",12,Furniture,Chairs,Debit Card,02-Oct-20,Colin Patterson,New York,New York City,2020-10
B-25011,"$3,913 ",$961 ,15,Furniture,Sofas,UPI,10-Feb-24,Eric Bates,Ohio,Columbus,2024-02
B-25011,"$3,913 ",$961 ,15,Furniture,Sofas,UPI,06-Feb-21,Steven Keith,California,San Francisco,2021-02
B-25515,"$4,468 ","$1,940 ",9,Office Supplies,Paper,COD,16-Mar-22,Seth Rodriguez,Florida,Tampa,2022-03
B-25369,"$1,579 ",$602 ,9,Electronics,Laptops,Credit Card,24-May-20,Lauren Jones,Ohio,Cincinnati,2020-05
B-25369,"$1,579 ",$602 ,9,Electronics,Laptops,Credit Card,16-Feb-25,Thomas Wallace,Texas,Dallas,2025-02
B-25369,"$1,579 ",$602 ,9,Electronics,Laptops,Credit Card,16-Nov-21,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11
B-25369,"$1,579 ",$602 ,9,Electronics,Laptops,Credit Card,08-Sep-24,Julie Smith MD,New York,Rochester,2024-09
B-25369,"$3,760 ","$1,849 ",19,Furniture,Chairs,EMI,24-May-20,Lauren Jones,Ohio,Cincinnati,2020-05
B-25369,"$3,760 ","$1,849 ",19,Furniture,Chairs,EMI,16-Feb-25,Thomas Wallace,Texas,Dallas,2025-02
B-25369,"$3,760 ","$1,849 ",19,Furniture,Chairs,EMI,16-Nov-21,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11
B-25369,"$3,760 ","$1,849 ",19,Furniture,Chairs,EMI,08-Sep-24,Julie Smith MD,New York,Rochester,2024-09
B-26222,"$8,706 ","$3,099 ",14,Office Supplies,Pens,Credit Card,29-Jun-22,Carol Mitchell,Illinois,Chicago,2022-06
B-26222,"$4,708 ",$696 ,14,Electronics,Electronic Games,Credit Card,29-Jun-22,Carol Mitchell,Illinois,Chicago,2022-06
B-26222,"$8,089 ","$3,132 ",17,Furniture,Chairs,COD,29-Jun-22,Carol Mitchell,Illinois,Chicago,2022-06
B-25316,"$5,462 ",$673 ,12,Electronics,Printers,Debit Card,03-Nov-22,John Thompson,Texas,Austin,2022-11
B-25507,"$6,392 ",$444 ,18,Electronics,Electronic Games,Credit Card,28-Nov-23,Debra Rodriguez,Florida,Tampa,2023-11
B-25846,"$8,706 ","$1,724 ",3,Electronics,Electronic Games,Debit Card,25-Apr-20,Erin Vasquez,Florida,Orlando,2020-04
B-25763,"$2,349 ",$319 ,4,Office Supplies,Pens,UPI,18-Jan-22,Clayton Lara,Florida,Miami,2022-01
B-25763,"$8,220 ","$3,882 ",14,Furniture,Chairs,UPI,18-Jan-22,Clayton Lara,Florida,Miami,2022-01
B-25763,"$2,379 ",$279 ,7,Furniture,Chairs,Debit Card,18-Jan-22,Clayton Lara,Florida,Miami,2022-01
B-25763,"$7,377 ","$2,049 ",4,Office Supplies,Markers,UPI,18-Jan-22,Clayton Lara,Florida,Miami,2022-01
B-25465,$717 ,$158 ,16,Furniture,Tables,Credit Card,23-Mar-22,Tony Ray,Ohio,Cleveland,2022-03
B-25465,$717 ,$158 ,16,Furniture,Tables,Credit Card,24-Jun-20,Steven Frey,Florida,Miami,2020-06
B-25465,$717 ,$158 ,16,Furniture,Tables,Credit Card,23-Dec-22,Stephanie Leonard,New York,Buffalo,2022-12
B-25465,$717 ,$158 ,16,Furniture,Tables,Credit Card,24-Nov-24,Crystal Chambers,New York,New York City,2024-11
B-25465,$717 ,$158 ,16,Furniture,Tables,Credit Card,06-Nov-20,Robert White,Florida,Orlando,2020-11
B-25465,$717 ,$158 ,16,Furniture,Tables,Credit Card,24-Oct-23,Sylvia Barron,New York,Rochester,2023-10
B-25465,$508 ,$177 ,17,Furniture,Sofas,UPI,23-Mar-22,Tony Ray,Ohio,Cleveland,2022-03
B-25465,$508 ,$177 ,17,Furniture,Sofas,UPI,24-Jun-20,Steven Frey,Florida,Miami,2020-06
B-25465,$508 ,$177 ,17,Furniture,Sofas,UPI,23-Dec-22,Stephanie Leonard,New York,Buffalo,2022-12
B-25465,$508 ,$177 ,17,Furniture,Sofas,UPI,24-Nov-24,Crystal Chambers,New York,New York City,2024-11
B-25465,$508 ,$177 ,17,Furniture,Sofas,UPI,06-Nov-20,Robert White,Florida,Orlando,2020-11
B-25465,$508 ,$177 ,17,Furniture,Sofas,UPI,24-Oct-23,Sylvia Barron,New York,Rochester,2023-10
B-26352,"$9,382 ","$1,085 ",3,Electronics,Printers,Debit Card,18-Jul-23,Marcus Brown,Illinois,Chicago,2023-07
B-26352,"$9,382 ","$1,085 ",3,Electronics,Printers,Debit Card,16-May-22,Annette Pierce,New York,Rochester,2022-05
B-26352,"$4,936 ",$576 ,19,Furniture,Tables,COD,18-Jul-23,Marcus Brown,Illinois,Chicago,2023-07
B-26352,"$4,936 ",$576 ,19,Furniture,Tables,COD,16-May-22,Annette Pierce,New York,Rochester,2022-05
B-26528,"$2,663 ",$64 ,19,Furniture,Sofas,COD,16-Jun-24,Donald Hernandez,California,San Francisco,2024-06
B-26528,"$2,663 ",$64 ,19,Furniture,Sofas,COD,23-Oct-21,Megan Davis,Ohio,Cleveland,2021-10
B-26670,"$5,151 ","$1,680 ",5,Electronics,Printers,EMI,22-Oct-22,Robert Brooks,Texas,Houston,2022-10
B-25331,"$2,514 ",$95 ,8,Office Supplies,Pens,UPI,17-Jul-23,Miguel Alvarez,New York,Rochester,2023-07
B-25832,"$6,129 ","$2,976 ",2,Electronics,Laptops,EMI,24-Feb-25,Jennifer Arnold,New York,New York City,2025-02
B-25832,"$4,395 ","$1,663 ",3,Furniture,Bookcases,COD,24-Feb-25,Jennifer Arnold,New York,New York City,2025-02
B-25897,"$5,393 ","$2,642 ",8,Furniture,Chairs,UPI,07-Mar-21,Jessica Blankenship,Ohio,Cincinnati,2021-03
B-25713,"$2,280 ",$509 ,8,Electronics,Phones,Credit Card,03-Jan-21,Peggy Campos,New York,Buffalo,2021-01
B-25065,"$6,596 ","$1,439 ",9,Office Supplies,Paper,Debit Card,03-May-23,Craig Ortega,Ohio,Cincinnati,2023-05
B-25949,"$4,510 ","$1,896 ",5,Office Supplies,Paper,EMI,25-Oct-23,Johnny Simon,California,Los Angeles,2023-10
B-26033,"$6,077 ","$2,378 ",18,Electronics,Phones,COD,21-Aug-22,Keith Brooks,New York,New York City,2022-08
B-26017,"$5,379 ","$2,510 ",17,Electronics,Printers,COD,16-Apr-22,Jason Martinez,Ohio,Columbus,2022-04
B-26926,"$4,629 ","$1,660 ",16,Office Supplies,Markers,EMI,02-Apr-23,Steven Herrera,California,San Diego,2023-04
B-26258,"$2,710 ",$555 ,20,Electronics,Laptops,Debit Card,21-Oct-24,Beverly Lamb,Illinois,Chicago,2024-10
B-26258,"$3,224 ","$1,018 ",14,Office Supplies,Binders,UPI,21-Oct-24,Beverly Lamb,Illinois,Chicago,2024-10
B-26240,"$8,042 ",$936 ,15,Office Supplies,Markers,EMI,09-Jul-21,Michael Williams,Illinois,Springfield,2021-07
B-26240,"$8,042 ",$936 ,15,Office Supplies,Markers,EMI,08-Apr-22,Zachary Carpenter,California,Los Angeles,2022-04
B-26922,"$3,957 ",$151 ,10,Office Supplies,Binders,EMI,30-Apr-22,Timothy Baker,Texas,Austin,2022-04
B-26894,"$8,769 ","$3,178 ",16,Office Supplies,Markers,Debit Card,20-Jan-23,Adam James,Illinois,Chicago,2023-01
B-25330,"$2,957 ",$917 ,16,Office Supplies,Pens,Debit Card,17-Nov-24,Katrina Wood,Illinois,Chicago,2024-11
B-26288,"$5,344 ","$2,607 ",6,Office Supplies,Paper,Debit Card,23-Apr-22,James Murray,Texas,Dallas,2022-04
B-26288,"$5,344 ","$2,607 ",6,Office Supplies,Paper,Debit Card,18-Feb-25,Mr. Nathaniel Reeves,New York,Rochester,2025-02
B-25228,"$6,061 ","$2,121 ",19,Electronics,Laptops,EMI,27-May-21,Jodi Wood,Ohio,Cleveland,2021-05
B-25228,"$6,061 ","$2,121 ",19,Electronics,Laptops,EMI,17-Jan-22,Dr. Thomas Peterson,California,San Diego,2022-01
B-26457,"$5,376 ","$1,928 ",7,Furniture,Tables,Credit Card,15-Jan-25,Mario Hall,New York,New York City,2025-01
B-25790,"$2,792 ","$1,008 ",8,Electronics,Printers,COD,14-Feb-21,Justin Rosales,Florida,Miami,2021-02
B-25868,"$2,944 ",$249 ,5,Office Supplies,Binders,Credit Card,31-Aug-24,Autumn Lee,Ohio,Columbus,2024-08
B-25868,"$2,944 ",$249 ,5,Office Supplies,Binders,Credit Card,26-Dec-22,Victoria Duran,Texas,Dallas,2022-12
B-25381,"$4,220 ",$945 ,13,Office Supplies,Markers,EMI,21-Mar-24,Barry Garcia,Illinois,Springfield,2024-03
B-25381,"$4,220 ",$945 ,13,Office Supplies,Markers,EMI,15-Dec-20,Dawn Webb,Illinois,Peoria,2020-12
B-25153,"$8,526 ","$1,704 ",4,Office Supplies,Binders,Debit Card,21-Mar-23,Patricia Sanford,Texas,Austin,2023-03
B-26576,"$8,218 ","$1,430 ",19,Furniture,Bookcases,Credit Card,08-Jun-23,William Walters,California,San Francisco,2023-06
B-26526,$599 ,$265 ,4,Electronics,Phones,Credit Card,17-Jul-22,Emma Scott,New York,Buffalo,2022-07
B-26526,$599 ,$265 ,4,Electronics,Phones,Credit Card,05-Dec-24,Sabrina Buckley,New York,Rochester,2024-12
B-26526,"$2,727 ",$543 ,10,Furniture,Bookcases,Credit Card,17-Jul-22,Emma Scott,New York,Buffalo,2022-07
B-26526,"$2,727 ",$543 ,10,Furniture,Bookcases,Credit Card,05-Dec-24,Sabrina Buckley,New York,Rochester,2024-12
B-25819,"$2,589 ",$605 ,11,Office Supplies,Pens,EMI,02-Nov-23,Robert Rojas,California,San Francisco,2023-11
B-25819,"$2,589 ",$605 ,11,Office Supplies,Pens,EMI,05-Oct-24,Eric Johnson,Ohio,Cleveland,2024-10
B-25698,"$3,776 ","$1,100 ",9,Electronics,Electronic Games,EMI,13-Nov-22,Heather Parker,Texas,Austin,2022-11
B-25698,"$3,776 ","$1,100 ",9,Electronics,Electronic Games,EMI,28-Dec-22,Thomas Matthews,Illinois,Peoria,2022-12
B-26820,"$5,402 ","$1,666 ",12,Furniture,Bookcases,EMI,26-Feb-25,Kimberly Beard,Ohio,Cleveland,2025-02
B-25396,"$5,165 ",$885 ,16,Office Supplies,Pens,EMI,12-Nov-22,Lydia Donovan,Illinois,Peoria,2022-11
B-25396,"$4,863 ","$2,394 ",4,Furniture,Bookcases,EMI,12-Nov-22,Lydia Donovan,Illinois,Peoria,2022-11
B-25529,"$1,626 ",$258 ,15,Office Supplies,Pens,EMI,07-Jun-21,Edward Johnson,Florida,Orlando,2021-06
B-26501,"$8,851 ","$3,962 ",7,Furniture,Tables,EMI,26-Sep-20,Ricky Smith,Florida,Miami,2020-09
B-26910,"$9,680 ","$3,295 ",9,Furniture,Tables,COD,29-Apr-24,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-26910,"$8,468 ","$3,666 ",8,Office Supplies,Pens,UPI,29-Apr-24,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-26910,"$4,441 ",$314 ,14,Furniture,Chairs,Debit Card,29-Apr-24,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-25978,"$6,622 ","$2,673 ",8,Furniture,Sofas,COD,10-Apr-24,Malik Walker,New York,New York City,2024-04
B-26537,"$3,260 ",$207 ,17,Furniture,Tables,UPI,21-Dec-23,Tanya Walker,California,San Diego,2023-12
B-25881,"$8,709 ","$2,322 ",8,Furniture,Tables,Debit Card,02-May-24,Sherri Ferguson DVM,Texas,Austin,2024-05
B-25881,"$8,709 ","$2,322 ",8,Furniture,Tables,Debit Card,21-Nov-24,Kristin Hart,California,San Francisco,2024-11
B-25237,"$5,250 ",$187 ,1,Office Supplies,Binders,COD,17-Mar-22,Jim Johnson,Ohio,Cincinnati,2022-03
B-25237,"$5,250 ",$187 ,1,Office Supplies,Binders,COD,14-May-23,David Hamilton,Texas,Houston,2023-05
B-26122,"$4,116 ",$921 ,20,Office Supplies,Paper,UPI,07-Oct-24,Michael Jimenez,California,Los Angeles,2024-10
B-26122,"$4,116 ",$921 ,20,Office Supplies,Paper,UPI,08-Sep-20,Angela Norman,Illinois,Springfield,2020-09
B-25709,"$1,109 ",$418 ,15,Office Supplies,Paper,UPI,19-Aug-21,Denise Mcdaniel,California,Los Angeles,2021-08
B-26656,"$3,573 ",$562 ,7,Office Supplies,Pens,EMI,12-Oct-22,Michael Rodriguez,New York,Rochester,2022-10
B-26656,"$3,573 ",$562 ,7,Office Supplies,Pens,EMI,23-May-20,Matthew Huff,California,San Diego,2020-05
B-26656,"$3,573 ",$562 ,7,Office Supplies,Pens,EMI,18-Apr-20,Linda Little,Florida,Tampa,2020-04
B-26656,"$8,055 ",$661 ,10,Electronics,Phones,EMI,12-Oct-22,Michael Rodriguez,New York,Rochester,2022-10
B-26656,"$8,055 ",$661 ,10,Electronics,Phones,EMI,23-May-20,Matthew Huff,California,San Diego,2020-05
B-26656,"$8,055 ",$661 ,10,Electronics,Phones,EMI,18-Apr-20,Linda Little,Florida,Tampa,2020-04
B-25801,"$6,829 ","$2,609 ",2,Electronics,Laptops,EMI,04-Jun-22,Kerri Andrews,California,San Francisco,2022-06
B-25801,"$6,390 ","$3,089 ",12,Office Supplies,Paper,COD,04-Jun-22,Kerri Andrews,California,San Francisco,2022-06
B-25006,"$5,831 ","$1,574 ",17,Office Supplies,Pens,Debit Card,16-Nov-22,Jeffrey Johnson III,California,San Francisco,2022-11
B-25006,"$5,831 ","$1,574 ",17,Office Supplies,Pens,Debit Card,18-Jul-24,Daniel Dixon,California,San Diego,2024-07
B-25006,"$5,831 ","$1,574 ",17,Office Supplies,Pens,Debit Card,16-Jul-23,Tiffany Robinson,Florida,Miami,2023-07
B-26106,"$7,952 ","$3,865 ",8,Furniture,Sofas,Debit Card,10-Aug-20,Mr. Gregg Sawyer,Illinois,Peoria,2020-08
B-25789,"$3,659 ",$379 ,5,Furniture,Bookcases,UPI,22-Jun-24,John Silva,California,Los Angeles,2024-06
B-26292,"$4,183 ","$1,159 ",4,Office Supplies,Pens,Debit Card,13-Jul-20,Nathan Moss,Illinois,Springfield,2020-07
B-25895,"$7,478 ","$1,381 ",11,Electronics,Phones,EMI,16-Apr-24,Donald Medina,Texas,Houston,2024-04
B-25813,$702 ,$238 ,9,Electronics,Phones,COD,13-Mar-21,Charles Henderson,Florida,Tampa,2021-03
B-26863,"$4,037 ","$1,494 ",15,Furniture,Chairs,EMI,01-Apr-23,Brenda Davis,California,San Francisco,2023-04
B-25759,"$5,014 ","$2,332 ",2,Furniture,Chairs,COD,10-Nov-20,Leah Calderon,Illinois,Chicago,2020-11
B-26357,"$9,879 ","$4,930 ",15,Electronics,Laptops,Debit Card,08-Jun-23,Brandi Vasquez,New York,Rochester,2023-06
B-26819,"$8,762 ","$3,502 ",1,Electronics,Phones,Debit Card,17-Aug-21,Debra Richards,Florida,Tampa,2021-08
B-25502,"$8,490 ",$800 ,1,Office Supplies,Pens,EMI,24-May-20,Tammy Day,New York,New York City,2020-05
B-25258,"$6,951 ",$164 ,10,Furniture,Sofas,UPI,12-Aug-21,Sheila Clay,New York,Buffalo,2021-08
B-26878,"$1,078 ",$309 ,3,Electronics,Phones,Credit Card,03-Sep-22,Nicholas Flores,Ohio,Cleveland,2022-09
B-26878,"$1,078 ",$309 ,3,Electronics,Phones,Credit Card,01-Oct-20,Jasmin Jones,Illinois,Chicago,2020-10
B-25170,"$8,560 ","$2,166 ",19,Office Supplies,Binders,EMI,27-May-22,Matthew Gardner,Florida,Tampa,2022-05
B-25170,"$1,031 ",$318 ,20,Electronics,Electronic Games,UPI,27-May-22,Matthew Gardner,Florida,Tampa,2022-05
